,Time,Cell,Actb,Bmi1,Bmp4,Bmp7,Bmpr1a,Cd34,Cdh1,Cdh2,Cdk2,Cdx2,Cldn6,Ctcf,Ctnnb1,Dnmt1,Dnmt3b,Dppa3,Dppa4,Eomes,Esrrb,Ezh2,Fbxo15,Fgf4,Fgf5,Fgfr2,Foxa2,Gapdh,Gata1,Gata4,Gata6,Gdf3,GFAP,Gli2,Grb2,Gsc,Gsk3b,Hand1,Hdac1,Hes1,Igf2,Isl1,Jag1,Jarid2,Kdm1a,Kdm4c,Klf4,Lif,Lifr,Lin28a,Mbd3,MBP,Mef2a,Mixl1,Mki67ip,Myc,Myst3,Nanog,Ncam1,Nestin,Notch1,Nr0b1,Nr5a2,Nr6a1,Olig1,Olig2,Otx2,Pax6,Pou5f1,Prmt6,Prmt7,Ptpn11,Rai1,Rcc1,Rest,Sall4,Setdb1,Smad1,Smarca4,Smarcc1,Socs3,Sox1,Sox2,Stat3,T,Tbx3,Tcf7l1,Tcl1,Tgm2,Trp53,Tubb3,Utf1,Vim,Wdr5,Wnt3a,Wnt5a,Zfp281,Zfp42,State
R1.24h.5G,24,R1,16.666123440499998,9.5845703105,10.676034570499999,0.0,2.7750868805,9.6482701205,0.0,0.0,13.6432444405,0.0,9.528599440499999,12.8572719905,15.2560954305,15.1916947005,16.2640700205,0.0,7.900203480499999,11.061113430499999,0.0,9.6920193005,13.3870100105,5.0603807105000005,10.1826612005,9.625205680499999,11.7058053705,19.6255175585,10.0015545905,14.4831929405,13.7608811705,11.6630846505,0.0,0.0,12.550306040499999,0.0,9.8641800205,0.0,15.6245835405,8.804181780499999,9.9313379805,0.0,0.0,12.748713130499999,16.1346377405,11.8515137005,13.1311553505,0.0,9.277119320499999,13.3789904705,14.1055157705,0.0,0.0,0.0,11.470526570499999,16.6024609905,13.4855081305,9.8882231205,0.0,0.0,0.0,10.369196430499999,9.1259964605,0.0,0.0,0.0,2.5176289905,0.0,14.297150050499999,0.0,11.9144218205,12.2947695905,0.0,12.3251049505,14.8844346905,15.036395900499999,10.584445900499999,10.029935670499999,0.0,14.7508958805,0.0,0.0,0.0,12.4761379905,0.0,13.786167450499999,12.9696497505,0.0,0.0,13.9184935005,11.7145889905,14.307020270499999,17.2653423405,12.4716067905,0.0,0.0,14.1687040205,13.232120330499999,5
R1.24h.5H,24,R1,15.5811466605,7.605753420499999,1.2392191605,0.0,9.551264310499999,0.0,0.0,0.0,11.278581170499999,0.0,0.0,11.6288353305,13.5094375805,13.895893170499999,15.498533800499999,9.0039646705,8.6941879005,10.6325732905,10.1829570205,9.1893220905,11.9942097805,14.2868628505,9.8413755605,0.0,0.0,18.9730668515,0.0,0.0,0.0,13.370801690499999,0.0,0.0,10.5643966605,0.0,0.0,0.0,14.292814310499999,0.0,0.0,0.0,0.0,13.3782010605,14.9228169805,12.055163690499999,11.2528218305,6.953123230499999,11.2651790405,11.6938167505,13.035162610499999,0.0,0.0,0.0,0.0,10.3890295205,6.0877136405,3.9731255505000003,0.0,0.0,0.0,11.3955107105,7.340388870499999,8.520912080499999,0.0,0.0,12.3339297305,0.0,13.4873559805,0.0,9.4964264705,10.8357358205,2.0255573705,9.4823168605,14.2086000605,12.4968743905,9.2194001805,9.8603263105,0.0,13.3437858305,0.0,0.0,10.4928595205,2.2850683705000003,0.0,2.6405950705000003,13.1500293005,8.3266302305,2.9308111905,12.674673860499999,6.9653408205,13.2659233305,13.7767426605,11.2334410905,0.0,0.0,12.4797100705,14.598421780499999,0
R1.24h.6A,24,R1,16.8823625205,8.3265798905,0.0,0.0,10.7856067705,0.0,0.0,0.0,12.5328831405,0.0,0.0,14.0501254805,15.780002590499999,15.2597811905,16.5201397405,0.0,11.548936400499999,10.2673801805,11.8242725705,9.520765000499999,11.1699099105,15.4014210705,9.658714570499999,0.0,5.4330372905,19.6327733395,0.0,0.0,0.0,14.313466650499999,0.0,0.798198650500002,11.3055218305,0.0,9.0372096305,0.0,15.518712150499999,0.0,0.0,0.0,0.0,14.349268390499999,15.9008396305,13.6722784605,10.9263187005,0.0,12.217468670499999,13.7346993305,13.2565763305,0.0,0.0,0.0,11.2477890705,15.3768656805,12.252917650499999,10.3111407005,0.0,0.0,0.0,13.5972718605,0.0,0.0,0.0,0.0,13.1741313105,0.0,9.186910080499999,0.0,12.203830500499999,11.5094348305,0.0,13.229327100499999,15.1889225105,12.4651522105,10.1903597205,0.0,0.0,14.5467295205,0.0,0.0,0.0,9.6638523605,0.0,0.0,13.0348782405,0.0,0.0,6.039107810499999,13.3322897405,0.0,13.4393879605,13.348331740499999,0.0,9.5980322605,14.9539605005,16.302709510499998,5
R1.24h.6B,24,R1,17.4481253805,9.8101413205,10.167139300499999,0.0,11.2460814605,9.5617512205,0.0,0.0,13.0134563805,0.0,9.963739840499999,13.4903409605,15.6484664805,15.320525930499999,17.7273553605,10.0021040905,12.2990978205,11.215081270499999,11.1974123705,11.2138013105,12.3337743405,15.589037640499999,9.7614499405,0.0,0.0,20.1377013285,0.0,0.0,0.0,14.6488185905,0.0,0.0,12.4035207505,0.0,8.181142360499999,0.0,15.9232610005,0.0,0.0,0.0,0.0,14.1648239905,16.4718911605,13.6335975305,11.2886352805,8.8931405605,12.551157200499999,13.6136910405,14.2371044405,0.0,11.027433370499999,0.0,10.2192867405,13.6415504205,12.107904100499999,10.3295231405,0.0,0.0,8.8583563305,10.7919406005,8.230052110499999,0.0,0.0,0.0,14.467592850499999,0.0,14.1221556005,0.0,12.5879938805,12.296765840499999,0.0,11.1304179905,14.398461920499999,13.687421390499999,10.5409184705,9.6592256005,0.0,15.2134322405,0.0,0.0,9.9046779505,12.123502240499999,0.0,0.0,11.990203040499999,0.0,9.9631950705,14.1878208505,13.0811191405,10.5570677105,14.4801253705,12.8498464305,0.0,0.0,15.2281767305,15.3494130805,5
R1.24h.6C,24,R1,15.7369537905,0.0,0.0,0.0,8.7545089005,0.0,0.0,8.1708898505,13.608777290499999,0.0,10.2113748505,12.7148074505,14.5451188505,14.222192010499999,18.3850151175,0.0,11.948155350499999,0.0,0.0,10.8956984405,12.5993525205,13.0825602005,12.096381320499999,9.206677490499999,0.0,20.2215453045,0.0,0.0,0.0,13.8457058005,0.0,0.0,11.9139894805,0.0,0.0,0.0,15.753490660499999,0.0,0.0,0.0,0.0,13.139850040499999,16.137930330499998,13.0638198305,0.0,0.0,9.424964620499999,13.313173190499999,14.4118526805,0.0,0.0,0.0,10.5566292005,14.8436345505,11.3549937005,0.0,0.0,0.0,0.0,10.0266875505,0.0,9.4166706005,0.0,0.0,12.1011129705,0.0,13.6501592505,7.562811250499999,10.3626502505,5.7697100005,0.0,11.894494890499999,13.8223117305,13.643307950499999,10.9271552805,0.0,0.0,13.5978577205,0.0,0.0,0.0,11.042599190499999,0.0,0.0,10.6479479605,0.0,0.0,13.481972640499999,12.1752195705,13.3612909305,16.5334742605,12.3363931605,0.0,10.5813699005,13.4616642405,11.3773144205,5
R1.24h.6E,24,R1,16.8599413405,8.1654186505,0.0,0.0,9.955176160499999,9.2282182605,0.0,9.0269422405,13.0352222605,0.0,0.0,12.767368790499999,15.6029810005,14.1452545605,17.1981810505,0.0,11.3372466005,11.700759890499999,12.039112530499999,10.2292586905,10.4470547705,13.372102650499999,0.0,9.5240251305,0.0,19.6409303405,0.0,0.0,0.0,13.560132940499999,0.0,6.4960577504999995,9.6761155405,0.0,0.0,0.0,15.5632789605,0.0,0.0,0.0,10.487491560499999,11.9309267905,15.6309380405,12.238748340499999,0.0,0.0,11.4993343005,13.182533640499999,14.8433762605,0.0,0.0,0.0,11.6558631305,14.1717254905,12.4036815005,10.2435023505,0.0,0.0,8.0515615205,14.2870519405,8.5038638005,8.1619395305,0.0,0.0,12.578376580499999,9.791875320499999,13.8797796905,0.0,12.2678950505,12.5887877305,0.0,13.4417498405,15.3564661505,14.226751650499999,10.5524154005,11.060454670499999,0.0,14.262002280499999,0.0,0.0,11.0019147305,9.9417001105,0.0,0.0,13.5380679005,0.0,0.0,14.050173900499999,13.4183982305,14.3683623205,15.5602053805,12.3674242005,0.0,9.747010230499999,13.1173302705,14.7671204405,5
R1.24h.6F,24,R1,15.988657160499999,10.5904475205,13.135894090499999,0.0,0.0,0.0,0.0,0.0,11.9611745005,0.0,0.0,13.3613955105,15.0396335905,12.570351840499999,15.6853107505,0.0,10.1000460505,12.1632866205,12.2115524105,9.070749190499999,12.2323690405,10.2949802105,9.846648350499999,8.5349696805,7.7968764004999995,18.5687830605,0.0,0.0,10.229654180499999,13.2945628205,0.0,0.0,10.5372447505,0.0,0.0,0.0,14.4948317105,7.8122750205,0.0,0.0,10.610403330499999,13.5945452505,15.3185871205,11.6837258305,12.6401278405,9.1879251205,10.4199000305,10.2066608005,14.2158824905,0.0,0.0,0.0,9.9929189105,7.6651212305,12.6971328205,12.5066761405,0.0,0.0,8.059755620499999,10.4270754205,11.6661242305,0.0,7.405634550499999,0.0,10.6805028505,0.0,12.9575929205,0.0,11.1355451405,11.7700656905,0.0,10.5611266705,14.192622950499999,13.615985240499999,11.0376278005,9.1166852305,0.0,13.4581614205,9.8438610405,0.0,10.3202551505,11.5650849205,0.0,12.466212260499999,11.8597138705,9.6934284005,0.0,12.4553279605,10.4257236205,13.565088530499999,14.2355077305,11.8193647505,0.0,0.0,12.998166720499999,14.9915559905,0
R1.24h.6G,24,R1,16.9675620205,0.0,0.0,0.0,9.0364870105,0.0,0.0,8.3836808705,12.215834810499999,0.0,10.3580363305,12.8727528105,15.8137826805,15.174920930499999,17.5105384005,0.0,9.7207915705,0.0,10.1831650505,11.3612808405,13.6120999105,13.705996470499999,0.0,0.0,0.0,19.9910494335,0.0,10.1773158705,0.0,13.7757261905,0.0,0.0,11.3941183905,0.0,0.0,0.0,15.446403610499999,0.0,0.0,0.0,10.9264076705,15.0393737605,15.847339010499999,13.246061190499999,9.994136360499999,9.1863483505,11.2210391405,12.926687960499999,14.4296617805,0.0,0.0,0.0,11.6336487405,14.3807407605,12.7246351305,0.0,0.0,9.4021636705,0.0,9.290029990499999,0.0,9.5269187205,0.0,0.0,10.4350335405,0.0,14.4587963005,0.0,10.9887173405,11.9481188005,0.0,12.3525525705,15.9733917305,13.1394493105,10.5626085405,11.250581280499999,0.0,14.6039647605,0.0,0.0,0.0,11.4559292905,0.0,0.0,12.8545684405,0.0,0.0,14.2062777705,11.329991160499999,14.137866640499999,15.4430856405,12.5725434305,0.0,0.0,14.347647390499999,15.1502372205,5
R1.24h.6H,24,R1,16.9258008105,8.7632983705,0.0,8.4576070505,9.711981720499999,9.1485318705,0.0,0.0,12.7915535005,0.0,0.0,12.4940772005,15.190202700499999,13.922014470499999,17.7363217205,0.0,10.9600909705,11.596267380499999,9.8348317905,11.2028425905,11.8262811005,15.0503955505,0.0,0.0,0.0,19.4046316615,0.0,0.0,0.0,13.0679005305,0.0,0.0,11.7234455505,0.0,9.4285513305,0.0,15.4846634705,0.0,0.0,0.0,11.222595390499999,13.6005855305,15.350973740499999,13.3506419405,11.5689281505,0.0,9.0864056105,13.3081309805,14.698930020499999,0.0,0.0,0.0,10.8255157205,11.8410030505,12.1842297005,0.0,0.0,0.0,7.297835170499999,12.410938330499999,0.0,8.121346660499999,0.0,0.0,11.9455639905,0.0,13.4992712505,0.0,11.7792688305,13.445615650499999,0.0,12.5272010205,15.1971589805,12.9367020305,11.5569329705,8.9523934805,0.0,14.7283717405,0.0,0.0,9.6153773605,11.9295788905,0.0,0.0,9.600106950499999,0.0,0.0,13.325396160499999,12.393224460499999,13.492442750499999,14.619434330499999,12.0170289805,0.0,0.0,13.5181583405,12.8225786805,5
E14tg2a.48h.1A,48,E14,18.4706712915,10.692812715499999,9.353217575499999,0.0,11.9611750055,10.5356760555,0.0,8.035312465499999,13.8020291555,0.0,13.8935861655,14.7470895855,16.7096442055,16.0810702855,19.691201779500002,0.0,11.786373295499999,10.1309688855,0.0,11.5951494555,11.7028180255,15.4196823355,10.138857265499999,8.7235308455,0.0,21.1323914895,0.0,0.0,0.0,15.8840777255,0.0,0.0,10.0163832555,0.0,9.4663701555,0.0,16.1262019955,0.0,9.3366873755,0.0,12.7279601055,14.2120094855,16.8400723455,12.966056305499999,9.728520765499999,9.255162605499999,11.4938096555,15.5208077555,15.9813673955,0.0,11.6849182855,0.0,12.712395815499999,11.0420190655,13.849012905499999,0.0,0.0,9.7677625255,8.4189084755,0.0,0.0,10.1821530455,0.0,0.0,11.1095941055,0.0,14.1132091255,8.7626229955,13.4994021555,13.7019857855,12.6976212855,13.6110588955,15.3116878655,15.0962534655,10.5700961155,11.4484332655,0.0,15.7013213255,0.0,0.0,0.0,10.9384808555,0.0,0.0,15.757110985499999,0.0,0.0,14.535276765499999,14.3809300655,15.380482215499999,16.9351490455,14.285131635499999,0.0,0.0,14.835262565499999,13.2064104455,5
E14tg2a.48h.1B,48,E14,17.1062972055,11.1264413055,0.0,0.0,0.0,7.233732335499999,0.0,11.1546449955,12.3546773055,0.0,11.001078825499999,14.084773715499999,15.5335153755,14.9644595155,18.7855806335,0.0,11.122305275499999,10.8526698555,0.0,8.795139065499999,11.3683661455,14.478975845499999,12.8871545455,0.0,0.0,18.7664851295,0.0,9.4000909755,0.0,14.0117651855,0.0,0.0,11.2038005455,0.0,0.0,0.0,16.0377077655,0.0,0.0,0.0,10.8838084255,14.7476353755,16.4139586355,12.8516457955,0.0,9.3611258455,8.4697495755,14.6398647855,14.2952941055,0.0,11.1716186555,0.0,10.597411835499999,11.0450435955,11.8026691055,0.0,0.0,0.0,8.0527704255,0.0,0.0,10.4173891855,0.0,0.0,13.0412840655,0.0,13.529898035499999,0.0,11.958094855499999,13.1074368855,11.8429139655,11.784384165499999,12.6390341655,14.2063039355,10.069873725499999,0.0,0.0,14.9568087155,0.0,0.0,0.0,0.0,0.0,0.0,13.7435084855,0.0,0.0,13.6242383855,15.5225250355,14.190240745499999,16.1279219055,11.7437632755,0.0,0.0,13.7955789755,10.7592333355,5
E14tg2a.48h.1C,48,E14,18.4441354605,10.6376754655,9.7680148955,0.0,10.6993339655,12.1552826955,0.0,10.8506803755,14.9601543655,0.0,13.9958093855,15.6864394655,16.6612440255,16.5844763455,20.3083882445,0.0,13.2167733155,10.9294218155,0.0,12.593057545499999,13.1995688155,14.9919994355,14.3304590755,11.389084195499999,10.5794194255,21.5680259875,0.0,9.999873445499999,0.0,15.7561685255,0.0,9.511702095499999,12.559834305499999,0.0,9.7379847155,0.0,16.9871533655,4.9281776555,0.0,0.0,10.7106767955,15.527360075499999,17.5712530955,14.2328272155,0.0,11.1182301855,11.3734726255,15.8909486655,16.8664799155,0.0,10.538810825499999,0.0,13.089225085499999,14.8050896755,13.1212662955,0.0,0.0,12.0670263355,11.3249176455,0.0,8.9580392155,8.7425340655,0.0,0.0,14.7640436255,0.0,14.1636093955,8.6367434555,13.4510514255,14.7870324955,0.0,13.9993124555,16.4918203955,15.823061295499999,11.5636416555,12.8591964855,0.0,16.3329295355,9.842082335499999,0.0,11.1513630555,10.3955783855,0.0,0.0,15.4702264255,0.0,0.0,14.5542079655,15.464008525499999,15.7627801555,17.7163195955,14.795246325499999,0.0,0.0,15.8944165555,12.9206462555,5
E14tg2a.48h.1D,48,E14,17.9699679955,11.9072630955,0.0,0.0,0.0,9.7478532155,7.673602625499999,10.3928114555,13.7952536255,0.0,12.4639504455,14.6645884055,15.8995617955,16.285814275499998,19.5880355185,0.0,12.359127705499999,9.9680211155,12.6926952655,11.3144082355,14.5655432155,14.2524788055,0.0,11.093047905499999,6.9267104255,20.9406171545,0.0,0.0,0.0,15.7090596155,0.0,0.0,11.074675875499999,0.0,0.0,0.0,16.6366110955,10.5044496755,0.0,0.0,0.0,15.064150185499999,17.3571104155,13.852372985499999,0.0,0.0,12.3095863755,15.0264243355,15.288271865499999,0.0,10.351335775499999,0.0,12.4922209455,15.1023722655,13.1626517055,0.0,0.0,8.5606896355,10.8880532455,8.778919135499999,0.0,0.0,0.0,0.0,0.0,0.0,13.509132275499999,7.6853275655,12.9104120355,13.189532095499999,10.1206874655,12.4500293355,15.4203454555,14.7814618055,10.7855636155,11.8094596155,0.0,14.7161562355,0.0,0.0,0.0,10.9429428355,0.0,0.0,15.0349483355,0.0,10.7351806155,14.7438619755,11.955735985499999,15.1361695655,14.4738436355,13.6152419655,0.0,0.0,15.886932525499999,12.5539590155,5
E14tg2a.48h.1F,48,E14,17.818964885499998,0.0,0.0,0.0,10.2743575055,10.476099055499999,0.0,11.525925705499999,13.5264874355,0.0,12.5896636855,14.503004835499999,16.6060975655,15.8479187255,19.6832342335,0.0,12.821828865499999,12.8219783655,0.0,10.7497425855,10.119553825499999,15.5547213055,14.4026813255,11.502972485499999,0.0,21.4192267755,0.0,0.0,0.0,15.621396795499999,0.0,0.0,9.9820721255,0.0,9.7299519055,0.0,17.3254833755,9.512220255499999,9.5804714155,0.0,0.0,14.6325651455,16.5874149355,13.1161329555,0.0,8.8100206155,13.947976795499999,15.437336715499999,15.5626562855,0.0,0.0,0.0,11.197050685499999,13.3342743955,13.0577948255,0.0,0.0,8.1908109055,10.459345535499999,0.0,0.0,8.1531821855,0.0,0.0,14.9431703755,0.0,14.0858612855,0.0,13.1035495355,13.0981560455,11.0432157255,13.1871052055,15.335431225499999,14.2369927355,11.9366166955,10.842181115499999,0.0,16.0058613155,0.0,0.0,0.0,10.821327305499999,0.0,0.0,15.488958905499999,0.0,0.0,14.5557821255,0.0,15.0781690155,14.1624043755,14.2638800755,0.0,0.0,15.4410786655,12.2516715055,5
E14tg2a.48h.1G,48,E14,16.9189916555,10.6158871355,0.0,0.0,10.892488865499999,9.5785752255,0.0,10.4700575255,12.1218982155,0.0,14.4740183655,12.2851064355,15.6551756255,14.0375286855,16.9021698755,0.0,12.5552581655,0.0,0.0,8.278079075499999,13.7397659655,11.6914178155,0.0,0.0,0.0,20.2262811945,0.0,0.0,0.0,14.8410739955,10.0229334255,0.0,10.3024009155,0.0,10.384394435499999,0.0,16.1572674755,0.0,10.5544289455,0.0,0.0,14.3988192955,15.872480295499999,13.3371084355,0.0,8.145656835499999,11.9591601355,13.9317029955,13.6190606555,0.0,12.1722786355,0.0,12.044959945499999,0.0,11.9381060455,0.0,0.0,0.0,0.0,0.0,8.4020018955,0.0,0.0,0.0,10.5860812155,0.0,13.4301798755,9.8261836755,11.6900553955,12.064338445499999,0.0,9.077330675499999,14.8226064155,12.553414995499999,9.5094375255,10.146630095499999,0.0,13.851741625499999,0.0,0.0,11.930088015499999,13.549809845499999,0.0,0.0,12.688843865499999,0.0,0.0,13.626662955499999,9.7965001955,13.6533517855,16.567364625499998,12.1948204255,0.0,0.0,14.2212297555,14.239739995499999,1
E14tg2a.48h.2A,48,E14,17.1288941155,10.4115310655,0.0,0.0,12.139699155499999,11.3557312755,0.0,8.6692331855,13.0004505455,0.0,14.279269555499999,14.0586318155,15.019674905499999,15.1153514355,16.6285047255,0.0,11.6682156355,0.0,0.0,10.1726468155,11.3385622355,0.0,14.1798062155,0.0,0.0,19.8494361575,0.0,0.0,0.0,14.125613445499999,0.0,0.0,12.4672148455,0.0,0.0,0.0,15.7058316455,8.397317445499999,13.5208381955,0.0,11.462459085499999,14.1259588255,15.841804505499999,12.2738342655,0.0,11.840712265499999,10.3335510055,12.9879125855,12.7670324155,0.0,11.3064292655,0.0,9.8861603155,10.3047802155,11.8003040055,0.0,0.0,0.0,10.105210355499999,0.0,0.0,0.0,0.0,0.0,9.0353481955,0.0,12.728587725499999,0.0,12.0122005955,12.6700490255,0.0,11.9392242355,12.6285104255,14.6894204255,10.5553714955,9.2502515955,0.0,14.2551876755,0.0,0.0,0.0,13.2023728755,0.0,0.0,13.1736492655,0.0,0.0,13.7377124055,10.8829840555,13.9148671555,14.5654727755,12.104438435499999,0.0,0.0,13.8987087955,11.7910894355,5
E14tg2a.48h.2B,48,E14,15.522388425499999,1.9058357055000001,0.0,0.0,10.365922295499999,9.2378187155,6.6342142455,9.7989290855,13.6767758255,0.0,14.652282225499999,14.5425233255,15.3772703555,16.0226484955,15.8799733655,0.0,12.1391538255,0.0,10.3623440855,8.540528265499999,11.8616955055,12.983223385499999,0.0,0.0,0.0,19.353110578499997,0.0,0.0,0.0,13.8914818655,0.0,0.0,11.636577295499999,0.0,0.0,0.0,14.2432586155,0.0,11.1996449255,0.0,11.025226565499999,13.7170163855,15.4663293055,0.0,0.0,11.8973816655,9.046361875499999,12.9629064955,14.4454540155,0.0,10.4645149655,0.0,12.751515145499999,13.040747955499999,13.189383205499999,0.0,0.0,0.0,10.825265395499999,0.0,0.0,0.0,0.0,0.0,12.0326558055,0.0,11.7367603655,8.8674639755,12.3754558855,11.4977406155,9.9376683355,9.768653945499999,14.5871880055,14.4312032055,10.6765012555,0.0,0.0,14.5218463155,8.8139241755,0.0,0.0,11.4297109155,0.0,0.0,13.0366986755,0.0,0.0,13.4975713355,10.5687488055,14.4546109955,14.7953767655,13.3047317855,0.0,0.0,14.4751211555,10.4241327755,5
E14tg2a.48h.2C,48,E14,16.6821660455,11.2546554355,0.0,0.0,0.0,9.6916985455,0.0,11.5321530655,12.835197295499999,0.0,11.5934859255,12.9986599855,16.1824284455,14.850550115499999,15.064058165499999,0.0,11.4626599855,10.1502551455,12.0504955355,11.8042954355,14.9687980855,11.6835924155,11.1826687155,11.243594805499999,0.0,18.5489769275,0.0,0.0,0.0,14.004812595499999,0.0,0.0,12.435022305499999,0.0,0.0,0.0,15.1139652355,10.3431935455,10.6794629755,0.0,0.0,14.6742027855,15.790915825499999,12.0568187455,0.0,10.3334720855,11.8097864955,13.6099065355,14.0281785555,0.0,12.6080926955,0.0,10.9701408955,14.3274582555,12.773898085499999,0.0,0.0,9.610731915499999,10.2688610455,0.0,0.0,8.799753255499999,0.0,0.0,12.9674707355,0.0,9.1543214755,0.0,10.8647810055,11.7653394155,0.0,12.0685864555,14.1876611055,13.2069198655,11.231859135499999,9.517958905499999,0.0,13.815152055499999,0.0,0.0,0.0,10.1519924255,0.0,0.0,10.6877299455,0.0,0.0,13.526501525499999,9.9638554455,12.2144390355,17.658087745499998,12.791884615499999,0.0,0.0,14.257079165499999,13.733127375499999,5
E14tg2a.48h.2D,48,E14,14.888757865499999,10.1166815855,0.0,0.0,0.0,10.596113235499999,0.0,11.0926023055,10.8394614655,0.0,13.1281529455,13.630449365499999,14.8424456855,14.677308825499999,12.7603013155,0.0,9.7228254855,9.743749275499999,0.0,0.0,10.8756069755,0.0,9.9124915455,0.0,0.0,18.1343514455,0.0,9.0804636455,9.8316417155,11.9910101555,0.0,0.0,10.2754894655,0.0,9.5888908055,10.855197045499999,14.6567456455,8.2367983355,0.0,0.0,0.0,12.174177625499999,15.0190077455,11.1610628455,0.0,0.0,8.556480495499999,9.6634761755,14.6478418155,0.0,10.511611025499999,0.0,11.7056457655,11.8876777755,12.1753352655,0.0,0.0,11.0111049255,8.6794761555,0.0,0.0,7.9510932755,0.0,0.0,0.0,0.0,10.5284184455,0.0,9.5326091755,12.9816595855,11.804111555499999,0.0,14.1272304955,0.0,9.5821715955,11.456522825499999,0.0,13.7117007855,0.0,0.0,0.0,12.171097675499999,0.0,0.0,13.2684434255,0.0,11.5758667255,13.6027426755,11.555855595499999,10.374555125499999,15.619174875499999,12.2275203755,10.0073373655,0.0,14.522634885499999,12.027970355499999,5
E14tg2a.48h.2E,48,E14,15.283078975499999,10.9219391655,9.4814772955,6.2769630055,6.7525690255,10.4455216555,0.0,12.8868157655,12.140865845499999,0.0,12.8307004855,12.4114217155,15.0471541155,14.680934235499999,15.580167355499999,0.0,10.9502955855,10.711674495499999,0.0,10.161926705499999,14.5852239555,0.0,12.724935925499999,12.0238747855,0.0,18.6523335845,0.0,0.0,0.0,13.371204775499999,0.0,0.0,11.0167476755,0.0,0.0,0.0,14.935783645499999,0.0,0.0,0.0,0.0,13.3684931955,16.0220670455,12.6216681255,0.0,9.0982966955,9.1664204855,12.446863325499999,13.3457464255,0.0,9.970731065499999,0.0,11.647404265499999,10.7003031555,11.7539496555,0.0,0.0,0.0,0.0,11.0035869955,0.0,9.1776539055,0.0,0.0,12.4704905955,0.0,11.513274255499999,0.0,9.252809255499999,13.0505720355,11.607741555499999,10.5569363655,14.0481917155,12.6722420055,8.8673505755,11.8153087255,0.0,13.6560890055,0.0,0.0,10.7584157355,10.0925126055,0.0,0.0,11.999824735499999,0.0,0.0,13.754290145499999,11.3822012155,10.8003336155,16.8232656555,12.2312918555,0.0,11.961528805499999,14.8858983655,11.610571715499999,5
E14tg2a.48h.2F,48,E14,18.1251680955,11.0260778455,0.0,0.0,11.5612711655,11.3320732655,0.0,0.0,13.2816608055,0.0,13.0736096855,14.512570885499999,15.8996827055,15.5438836555,18.501316643499997,0.0,12.4016968255,0.0,0.0,0.0,9.9168683555,13.0162490455,14.5896523255,10.6021709555,0.0,21.7548010375,0.0,0.0,0.0,14.7481124455,0.0,0.0,11.2486355955,0.0,0.0,0.0,16.4440758155,0.0,0.0,0.0,11.4459554055,14.187998435499999,16.7076760455,13.5796797655,0.0,10.274409945499999,9.638845805499999,14.5636474055,15.5309254055,0.0,0.0,0.0,9.325682345499999,11.8051338855,12.7699293955,0.0,0.0,0.0,7.6138251355,0.0,0.0,8.8896998355,0.0,0.0,13.6465901355,0.0,14.3927492155,0.0,13.3627562455,13.9555423255,11.3209201555,12.5104430855,13.6434414155,13.9012279555,11.2458126755,10.7098073955,0.0,15.6933974555,0.0,0.0,10.125164655499999,0.0,0.0,0.0,13.7407567855,0.0,0.0,14.3018533055,14.2845538255,14.2517948755,15.7863681755,14.2888563655,0.0,0.0,14.0880649155,10.3608164055,5
E14tg2a.48h.2H,48,E14,17.3223580155,9.8889569155,10.895989135499999,0.0,11.4943562755,0.0,0.0,0.0,11.1563670055,0.0,12.2127430055,12.8432608255,16.2666936055,15.6323599755,16.1960964455,0.0,11.7809717855,11.1485058255,12.8464272355,11.2646783655,17.3440045255,13.6648589555,0.0,11.7670815855,0.0,19.564533585499998,0.0,0.0,10.0565252755,15.144037295499999,0.0,0.0,12.9113248455,0.0,0.0,0.0,16.082933675499998,0.0,0.0,0.0,11.4884958955,16.4195844055,15.759487885499999,12.044171305499999,13.2165966355,11.6487746455,11.3481613955,10.3244274555,11.8437296255,0.0,0.0,0.0,0.0,9.8964387855,12.4416902755,13.737907805499999,0.0,0.0,9.7274741755,0.0,12.8135863755,9.8580151055,0.0,0.0,10.8458055955,0.0,13.7543192755,0.0,10.8521306955,13.705043865499999,0.0,12.6410152255,13.8943423455,15.080831995499999,11.0683878455,11.8367840355,0.0,14.8447523255,0.0,0.0,12.1037353655,13.0215902755,0.0,14.6036220855,0.0,0.0,0.0,15.2102045155,11.8575455155,13.068666885499999,12.0592740655,13.4014062155,0.0,10.4771922655,15.1907365355,16.0090504355,0
